OBJECTID,COD_PREDIO,HOJA,OBSERVACIO,NUM_PREDIO,ORIGEN,DATUM,CALCULO,ID_DIST,COD_PROY,COD_PRED_1,FECHA_TRAN,USER_TRANS,ID_PLANO,AREA_HA,PERIMETRO,CENTROID_E,CENTROID_N,ANOMALIA,CODIGO_PRE,COD_UT,ID_OFICINA,ACTIVO,OVERLAP,TIPO_PROCE,PROCEDENCI,Shape_Length,Shape_Area
107,9_4808605_034696,9_4808605, ,"034696",GPS,WGS84,CARTESIANO,"170103",MDD2, ,2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,0.1277,164.66,481053,8609471,1,0, ,0, ,0,0,W,164.664148231538,1277.28696927702
108,9_4558595_132747,9_4558595, ,"132747",GPS,WGS84,CARTESIANO,"170101",MDD2, ,2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,32.4616,3144.38,458502,8596882,1,0, ,0, ,0,0,W,3144.37540954744,324616.238973649
109,9_4508600_030943,9_4508600, ,"030943",GPS,WGS84,CARTESIANO,"170101",MDD2, ,2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,9.2518,1474,450609,8600536,1,0, ,0, ,0,0,W,1474.00210963595,92518.0119154315
110,9_4558595_132728,9_4558595, ,"132728",GPS,WGS84,CARTESIANO,"170101",MDD2, ,2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,32.7732,3837.2,456968,8596217,1,0, ,0, ,0,0,W,3837.20341570021,327732.030055224
111,9_4558595_132745,9_4558595, ,"132745",GPS,WGS84,CARTESIANO,"170101",MDD2, ,2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,9.9823,1346.78,457926,8597565,1,0, ,0, ,0,0,W,1346.78227866398,99822.9874164815
112,9_4858655_034354,9_4858655, ,"034354",GPS,WGS84,CARTESIANO,"170103",MDD2, ,2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,16.7069,1684.37,485925,8656178,1,0, ,0, ,0,0,W,1684.36672724099,167069.088410071
113,9_4508595_132919,9_4508595, ,"132919",GPS,WGS84,CARTESIANO,"170104",MDD2, ,2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,43.8551,3373.69,450356,8595752,1,0, ,0, ,0,0,W,3373.68750153378,438550.65852041
114,9_4758595_132767,9_4758595, ,"132767",GPS,WGS84,CARTESIANO,"170101",MDD2, ,2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,17.0387,1817.44,478149,8599728,1,0, ,0, ,0,0,W,1817.44380132917,170386.556987142
115,9_4758605_030110,9_4758605, ,"030110",GPS,WGS84,CARTESIANO,"170101",MDD2, ,2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,0.885,420.09,479028,8609761,1,0, ,0, ,0,0,W,420.085324114,8850.15029896345
116,9_4708605_132338,9_4708605, ,"132338",GPS,WGS84,CARTESIANO,"170101",MDD2, ,2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,0.1392,155.58,474475,8607332,1,0, ,0, ,0,0,W,155.575198009268,1392.33081300045
117,9_4858605_132585,9_4858605, ,"132585",GPS,WGS84,CARTESIANO,"170103",MDD2, ,2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,21.3328,2449.76,488804,8609623,1,0, ,0, ,0,0,W,2449.75931795841,213328.25150797
118,9_4458595_132837,9_4458595, ,"132837",GPS,WGS84,CARTESIANO,"170104",MDD2, ,2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,12.415,1468.46,447480,8595327,1,0, ,0, ,0,0,W,1468.46456275738,124149.95926215
119,8_8308580_35229,8_8308580, ,"35229",FOTOGRAMETRICO,WGS84,ESFERICO,"080408","0001", ,2011/06/30 00:00:00+00,RMAZA, ,1108.6194,22212.59,834856,8583662,1,0, ,0, ,0,0,W,22200.0309065572,11061832.0899738
120,8_8258595_51630,8_8258595, ,"51630",FOTOGRAMETRICO,WGS84,ESFERICO,"080408","0001", ,2011/06/30 00:00:00+00,RMAZA, ,925.9249,16775.24,828121,8598695,1,0, ,0, ,0,0,W,16761.3356930786,9239869.16600763
121,9_3508550_137381,9_3508550, ,"137381",GPS,WGS84,CARTESIANO,"170102",MDD2,"200018746",2016/04/29 00:00:00+00,EQUILLAY,PLN-00000128127,2.0818,722.51,352510,8553299,0,3010989, ,21,"1",0,0,W,722.508842441736,20818.0689053927
122,9_3058535_313073,9_3058535_3,Una persona vinculada,"313073",GPS,WGS84,CARTESIANO,"081203",CUS5,"100178806",2011/06/27 00:00:00+00,RMAZA, ,3.87,994.88,307471,8535129,0,2091517, ,11,"1",0,0,W,994.884442179392,38699.5401475386
123,9_3108535_313271,9_3108535,Una persona vinculada,"313271",GPS,WGS84,CARTESIANO,"081203",CUS5,"100178777",2011/06/27 00:00:00+00,RMAZA, ,17.466,2064.55,313392,8538665,0,2091801, ,11,"1",0,0,W,2064.55440595126,174660.386997249
124,9_3058535_313474,9_3058535_2_1,Una persona vinculada,"313474",GPS,WGS84,CARTESIANO,"081203",CUS5,"100178752",2011/06/27 00:00:00+00,RMAZA, ,0.3974,258.97,309897,8537001,0,2092344, ,11,"1",0,0,W,258.967975654931,3973.83353694832
125,9_3058535_313046,9_3058535_3,Una persona vinculada,"313046",GPS,WGS84,CARTESIANO,"081203",CUS5,"100178879",2011/06/27 00:00:00+00,RMAZA, ,3.4259,1024.62,307155,8535102,0,2090080, ,11,"1",0,0,W,1024.6220250987,34258.5222339533
126,9_3058535_313070,9_3058535_2_1,Una persona vinculada,"313070",GPS,WGS84,CARTESIANO,"081203",CUS5,"100179029",2011/06/27 00:00:00+00,RMAZA, ,1.0553,668.06,309606,8536328,0,2092595, ,11,"1",0,0,W,668.063219270233,10553.3378268657
127,9_3108535_313285,9_3108535_3_4,Una persona vinculada,"313285",GPS,WGS84,CARTESIANO,"081203",CUS5,"100178790",2011/06/27 00:00:00+00,RMAZA, ,0.4179,272.11,310663,8537112,0,2091526, ,11,"1",0,0,W,272.108632245939,4178.5149010101
128,9_3108535_313284,9_3108535,Una persona vinculada,"313284",GPS,WGS84,CARTESIANO,"081203",CUS5,"100178789",2011/06/27 00:00:00+00,RMAZA, ,13.9644,1712.97,310644,8537304,0,3531319, ,11,"1",0,0,W,1712.97169218334,139644.123527519
129,9_3058535_313065,9_3058535_2_1,Una persona vinculada,"313065",GPS,WGS84,CARTESIANO,"081203",CUS5,"100178890",2011/06/27 00:00:00+00,RMAZA, ,0.3144,318.71,309485,8537343,0,3418714, ,11,"1",0,0,W,318.715100166145,3143.68612368577
130,9_2358565_305002,9_2358565_3_2,"Varias personas vinculadas, ver Sistema SSET","305002",GPS,WGS84,CARTESIANO,"081106",087A,"100081862",2011/06/27 00:00:00+00,RMAZA, ,1.4234,486.19,236653,8565971,0,1748051,087A11UT,11,"1",0,0,W,486.188482586787,14234.0355721571
131,9_2358565_20311,9_2358565,"Varias personas vinculadas, ver Sistema SSET","20311",GPS,WGS84,CARTESIANO,"081106",087A,"100018728",2011/06/27 00:00:00+00,RMAZA, ,14.1126,1680.48,236231,8566384,0,161787,087A11UT,11,"1",0,0,W,1680.48072004787,141126.385758441
132,9_3108535_313148,9_3108535,"Varias personas vinculadas, ver Sistema SSET","313148",GPS,WGS84,CARTESIANO,"081203",CUS5,"100178776",2011/06/27 00:00:00+00,RMAZA, ,27.6244,3301.05,314482,8539543,0,2091800, ,11,"1",0,0,W,3301.04616530524,276243.556773102
133,9_2408565_20188,9_2408565,Una persona vinculada,"20188",GPS,WGS84,CARTESIANO,"081106",087A,"100018451",2011/06/27 00:00:00+00,RMAZA, ,17.2297,2111.66,240463,8569451,0,244116,087A11UT,11,"1",0,0,W,2111.66112275089,172296.851308797
134,9_3058535_313060,9_3058535,"Varias personas vinculadas, ver Sistema SSET","313060",GPS,WGS84,CARTESIANO,"081203",CUS5,"100178886",2011/06/27 00:00:00+00,RMAZA, ,5.3533,1089.91,309341,8536661,0,2090087, ,11,"1",0,0,W,1089.9122381782,53533.3338171659
135,9_3058530_313056,9_3058530_4_1,Una persona vinculada,"313057",GPS,WGS84,CARTESIANO,"081203",CUS5,"100178883",2011/06/27 00:00:00+00,RMAZA, ,1.1005,567.56,307384,8534020,0,2090084, ,11,"1",0,0,W,567.55808695777,11005.2405092633
136,9_3058530_313029,9_3058530,Una persona vinculada,"313029",GPS,WGS84,CARTESIANO,"081203",CUS5,"100178865",2011/06/27 00:00:00+00,RMAZA, ,11.28,1626.61,307435,8532377,0,2090091, ,11,"1",0,0,W,1626.60732667182,112800.223443017
137,9_3108535_313147,9_3108535,Una persona vinculada,"313147",GPS,WGS84,CARTESIANO,"081203",CUS5,"100178775",2011/06/27 00:00:00+00,RMAZA, ,34.041,2930.94,314879,8539637,0,2091799, ,11,"1",0,0,W,2930.9411626039,340409.509445001
138,9_2308560_305026,9_2308560,"Varias personas vinculadas, ver Sistema SSET","305026",GPS,WGS84,CARTESIANO,"081106",087A,"100129853",2011/06/27 00:00:00+00,AREA_SSET, ,86.7916,4627.6,234192,8564992,0,235805,087A11UT,11,"1",0,0,W,4625.48184993603,867915.405425904
139,9_3558540_002038,9_3558540,Una persona vinculada,"002038",GPS,WGS84,CARTESIANO,"210303",PU02,"240153395",2011/06/02 00:00:00+00,RMAZA, ,25.4318,3081.34,358618,8541095,0,806925,PU0225UT,25,"1",0,0,W,2069.78540711775,254318.197368644
140,9_3508540_002017,9_3508540_2_1,Una persona vinculada,"002017",GPS,WGS84,CARTESIANO,"210303",PU02,"240153359",2011/06/02 00:00:00+00,RMAZA, ,2.195,786.35,354142,8541861,0,807511,PU0225UT,25,"1",0,0,W,786.345185562406,21949.9983838327
141,9_3558525_001217,9_3558525_3_2,Una persona vinculada,"001217",GPS,WGS84,CARTESIANO,"210303",PU02,"240152732",2011/06/02 00:00:00+00,RMAZA, ,0.0116,55.07,356440,8526020,0,807544,PU0225UT,25,"1",0,0,W,55.0715023125546,116.265231642157
142,9_3608530_001022,9_3608530_3,Una persona vinculada,"001022",GPS,WGS84,CARTESIANO,"210303",PU02,"240152669",2011/06/02 00:00:00+00,RMAZA, ,4.2001,960.91,361346,8530164,0,804297,PU0225UT,25,"1",0,0,W,960.912916818314,42000.6555786546
143,9_3508530_001665,9_3508530_2_1,"Varias personas vinculadas, ver Sistema SSET","001665",GPS,WGS84,CARTESIANO,"210303",PU02,"240153418",2011/06/02 00:00:00+00,RMAZA, ,0.4863,285.15,354468,8532143,0,806037,PU0225UT,25,"1",0,0,W,285.147213929691,4862.91267811765
144,9_3458530_001776,9_3458530,Una persona vinculada,"001776",GPS,WGS84,CARTESIANO,"210303",PU02,"240161524",2011/06/02 00:00:00+00,RMAZA, ,38.3765,4259.8,348776,8533519,0,796202,PU0225UT,25,"1",0,0,W,4259.7969918792,383765.372069189
145,9_3608535_002135,9_3608535,Una persona vinculada,"002135",GPS,WGS84,CARTESIANO,"210303",PU02,"240153598",2011/06/02 00:00:00+00,RMAZA, ,8.7241,2124.06,362001,8535441,0,803949,PU0225UT,25,"1",0,0,W,2124.06045501191,87240.9101139696
146,9_3508525_001198,9_3508525_2_1,Una persona vinculada,"001198",GPS,WGS84,CARTESIANO,"210303",PU02,"240153515",2011/06/02 00:00:00+00,RMAZA, ,0.8828,451.4,354218,8526838,0,804553,PU0225UT,25,"1",0,0,W,451.396291319972,8828.30011082991
147,9_3558525_001600,9_3558525_2_1,Una persona vinculada,"001600",GPS,WGS84,CARTESIANO,"210303",PU02,"240152961",2011/06/02 00:00:00+00,RMAZA, ,0.3461,418.16,359724,8527436,0,803992,PU0225UT,25,"1",0,0,W,418.158403343751,3460.52284911999
148,9_3558525_001182,9_3558525_3,"Varias personas vinculadas, ver Sistema SSET","001182",GPS,WGS84,CARTESIANO,"210303",PU02,"240153268",2011/06/02 00:00:00+00,RMAZA, ,4.1263,822.05,355846,8525698,0,804558,PU0225UT,25,"1",0,0,W,822.046616714699,41262.737292748
149,9_3508525_001203,9_3508525_2_3,Una persona vinculada,"001203",GPS,WGS84,CARTESIANO,"210303",PU02,"240153274",2011/06/02 00:00:00+00,RMAZA, ,1.2042,727.17,353545,8525493,0,803968,PU0225UT,25,"1",0,0,W,727.174120506131,12042.3111056964
150,9_3608525_001603,9_3608525_3_4,"Varias personas vinculadas, ver Sistema SSET","001603",GPS,WGS84,CARTESIANO,"210303",PU02,"240152964",2011/06/02 00:00:00+00,RMAZA, ,1.2246,599.14,360097,8527368,0,803995,PU0225UT,25,"1",0,0,W,599.139345442184,12245.8066733715
151,9_3558525_001296,9_3558525_1,Una persona vinculada,"001296",GPS,WGS84,CARTESIANO,"210303",PU02,"240153135",2011/06/02 00:00:00+00,RMAZA, ,2.6704,989.27,359136,8529611,0,806045,PU0225UT,25,"1",0,0,W,797.358594316546,26703.6492139672
152,9_3558525_001372,9_3558525_4_4,"Varias personas vinculadas, ver Sistema SSET","001372",GPS,WGS84,CARTESIANO,"210303",PU02,"240153184",2011/06/02 00:00:00+00,RMAZA, ,0.7873,408.31,355963,8529945,0,805462,PU0225UT,25,"1",0,0,W,408.30560252847,7873.34340250562
153,9_3608525_000944,9_3608525,"Varias personas vinculadas, ver Sistema SSET","000944",GPS,WGS84,CARTESIANO,"210303",PU02,"240152706",2011/06/02 00:00:00+00,RMAZA, ,6.1122,1209.58,362636,8527397,0,807835,PU0225UT,25,"1",0,0,W,1186.61366506404,61122.4304698687
154,9_3558535_001758,9_3558535_2_4,Una persona vinculada,"001758",GPS,WGS84,CARTESIANO,"210303",PU02,"240153468",2011/06/02 00:00:00+00,RMAZA, ,0.6887,430.63,358258,8537442,0,805740,PU0225UT,25,"1",0,0,W,430.625790939554,6886.59641321956
155,9_3558525_001607,9_3558525_1_2,Una persona vinculada,"001607",GPS,WGS84,CARTESIANO,"210303",PU02,"240152970",2011/06/02 00:00:00+00,RMAZA, ,0.5713,340.84,359731,8527542,0,804279,PU0225UT,25,"1",0,0,W,340.839311075479,5712.62092694615
156,9_3558530_002104,9_3558530_4_1,Una persona vinculada,"002104",GPS,WGS84,CARTESIANO,"210303",PU02,"240160747",2011/06/02 00:00:00+00,RMAZA, ,0.8801,375.34,356646,8533980,0,798434,PU0225UT,25,"1",0,0,W,375.34015517451,8800.80534554476
157,9_3558525_001328,9_3558525_4_4, ,"001328",GPS,WGS84,CARTESIANO,"210303",PU02,"240153020",2011/06/02 00:00:00+00,RMAZA, ,0.5551,310.31,355133,8529602,0,807826,PU0225UT,25,"1",0,0,W,310.308984334305,5550.56882530875
158,9_3558530_001357,9_3558530_3_3,"Varias personas vinculadas, ver Sistema SSET","001357",GPS,WGS84,CARTESIANO,"210303",PU02,"240153154",2011/06/02 00:00:00+00,RMAZA, ,0.2361,196.16,355913,8530655,0,805750,PU0225UT,25,"1",0,0,W,196.158231351217,2360.82478181007
159,9_3608530_001042,9_3608530_3_1,"Varias personas vinculadas, ver Sistema SSET","001042",GPS,WGS84,CARTESIANO,"210303",PU02,"240152689",2011/06/02 00:00:00+00,RMAZA, ,1.9179,621.96,361386,8531640,0,808135,PU0225UT,25,"1",0,0,W,621.961089559257,19178.6538247739
160,9_3508535_001750,9_3508535_1_3,Una persona vinculada,"001750",GPS,WGS84,CARTESIANO,"210303",PU02,"240153576",2011/06/02 00:00:00+00,RMAZA, ,2.2964,1112.25,353573,8537762,0,804243,PU0225UT,25,"1",0,0,W,1112.24504175257,22964.0921622861
161,9_3508530_001701,9_3508530_1,"Varias personas vinculadas, ver Sistema SSET","001701",GPS,WGS84,CARTESIANO,"210303",PU02,"240153432",2011/06/02 00:00:00+00,RMAZA, ,3.7435,1090,353331,8533111,0,806336,PU0225UT,25,"1",0,0,W,1090.00228569696,37434.9876939594
162,9_3558525_001599,9_3558525_2_1,Una persona vinculada,"001599",GPS,WGS84,CARTESIANO,"210303",PU02,"240152960",2011/06/02 00:00:00+00,RMAZA, ,0.5521,356.87,359585,8527481,0,803991,PU0225UT,25,"1",0,0,W,356.869856957165,5521.31205871581
163,9_3558525_001371,9_3558525_4_4,Una persona vinculada,"001371",GPS,WGS84,CARTESIANO,"210303",PU02,"240153183",2011/06/02 00:00:00+00,RMAZA, ,0.61,356.64,355961,8529848,0,805461,PU0225UT,25,"1",0,0,W,356.642797854103,6099.91093325083
164,9_3508525_001197,9_3508525_2_1,"Varias personas vinculadas, ver Sistema SSET","001197",GPS,WGS84,CARTESIANO,"210303",PU02,"240153516",2011/06/02 00:00:00+00,RMAZA, ,1.6181,523.45,354792,8526582,0,804554,PU0225UT,25,"1",0,0,W,523.450561994934,16180.6339131006
165,9_3558540_002037,9_3558540,Una persona vinculada,"002037",GPS,WGS84,CARTESIANO,"210303",PU02,"240153394",2011/06/02 00:00:00+00,RMAZA, ,24.5531,2186.17,358437,8540540,0,806924,PU0225UT,25,"1",0,0,W,2186.16732523048,245530.675560022
166,9_3608535_002048,9_3608535_4,Una persona vinculada,"002048",GPS,WGS84,CARTESIANO,"210303",PU02,"240153289",2011/06/02 00:00:00+00,RMAZA, ,3.7345,2079.96,360743,8539912,0,808397,PU0225UT,25,"1",0,0,W,1470.95356908297,47556.0108807994
167,9_3508540_001966,9_3508540_4_4,"Varias personas vinculadas, ver Sistema SSET","001966",GPS,WGS84,CARTESIANO,"210303",PU02,"240153357",2011/06/02 00:00:00+00,RMAZA, ,0.5124,385.13,350299,8543811,0,807509,PU0225UT,25,"1",0,0,W,385.13231831232,5124.47356099483
168,9_3558530_001246,9_3558530,Una persona vinculada,"001246",GPS,WGS84,CARTESIANO,"210303",PU02,"240153104",2011/06/02 00:00:00+00,RMAZA, ,139.9593,4923.42,358089,8531609,0,806653,PU0225UT,25,"1",0,0,W,4923.42018794436,1399592.93464269
169,9_3558535_001752,9_3558535,Una persona vinculada,"001752",GPS,WGS84,CARTESIANO,"210303",PU02,"240153463",2011/06/02 00:00:00+00,RMAZA, ,11.3301,1759.9,355128,8538090,0,805735,PU0225UT,25,"1",0,0,W,1759.90457070236,113300.84994745
170,9_3508525_001232,9_3508525_3_2,Una persona vinculada,"001232",GPS,WGS84,CARTESIANO,"210303",PU02,"240153510",2011/06/02 00:00:00+00,RMAZA, ,0.7938,385.52,352082,8525868,0,805146,PU0225UT,25,"1",0,0,W,385.522112941313,7938.405931241
171,9_3608525_001029,9_3608525,Una persona vinculada,"001029",GPS,WGS84,CARTESIANO,"210303",PU02,"240152676",2011/06/02 00:00:00+00,RMAZA, ,7.6355,1761.59,360718,8528707,0,808441,PU0225UT,25,"1",0,0,W,1516.87376910203,76354.7206283813
172,9_3558540_002024,9_3558540,"Varias personas vinculadas, ver Sistema SSET","002024",GPS,WGS84,CARTESIANO,"210303",PU02,"240153368",2011/06/02 00:00:00+00,RMAZA, ,7.1921,1063.7,355666,8541541,0,807208,PU0225UT,25,"1",0,0,W,1063.69566815104,71921.1274529649
173,9_3508540_002003,9_3508540_1_3,Una persona vinculada,"002003",GPS,WGS84,CARTESIANO,"210303",PU02,"240153336",2011/06/02 00:00:00+00,RMAZA, ,1.8587,649.9,353711,8542774,0,807802,PU0225UT,25,"1",0,0,W,649.895559847633,18587.2168405064
174,9_3558525_001185,9_3558525_3_3,Una persona vinculada,"001185",GPS,WGS84,CARTESIANO,"210303",PU02,"240153505",2011/06/02 00:00:00+00,RMAZA, ,0.977,387.85,356040,8525887,0,805141,PU0225UT,25,"1",0,0,W,387.847245923513,9770.3820943725
175,9_3508540_002002,9_3508540_1,Una persona vinculada,"002002",GPS,WGS84,CARTESIANO,"210303",PU02,"240153334",2011/06/02 00:00:00+00,RMAZA, ,3.9406,1038.86,353185,8542970,0,807800,PU0225UT,25,"1",0,0,W,1038.86469646434,39405.7170050783
176,9_3558530_001650,9_3558530_3,Una persona vinculada,"001650",GPS,WGS84,CARTESIANO,"210303",PU02,"240153378",2011/06/02 00:00:00+00,RMAZA, ,2.8025,767.95,355248,8532453,0,807218,PU0225UT,25,"1",0,0,W,767.947926987282,28025.2219955554
177,9_3458530_001708,9_3458530_1,"Varias personas vinculadas, ver Sistema SSET","001708",GPS,WGS84,CARTESIANO,"210303",PU02,"240153568",2011/06/02 00:00:00+00,RMAZA, ,4.3516,1803.59,349393,8533827,0,803961,PU0225UT,25,"1",0,0,W,1803.58665415141,43515.6757025994
178,9_3558525_001593,9_3558525_2_1,"Varias personas vinculadas, ver Sistema SSET","001593",GPS,WGS84,CARTESIANO,"210303",PU02,"240152954",2011/06/02 00:00:00+00,RMAZA, ,0.6621,392.21,358759,8526359,0,804580,PU0225UT,25,"1",0,0,W,392.214315693835,6620.75833440029
179,9_3558525_001184,9_3558525_3_3,"Varias personas vinculadas, ver Sistema SSET","001184",GPS,WGS84,CARTESIANO,"210303",PU02,"240153504",2011/06/02 00:00:00+00,RMAZA, ,2.14,606.75,355964,8525782,0,805140,PU0225UT,25,"1",0,0,W,606.753424450995,21400.2979066626
180,9_3558525_001611,9_3558525_1_2, ,"001611",GPS,WGS84,CARTESIANO,"210303",PU02,"240152965",2011/06/02 00:00:00+00,RMAZA, ,1.4096,745.08,359198,8527898,0,803996,PU0225UT,25,"1",0,0,W,520.11251662729,14095.5580918677
181,9_3608535_002133,9_3608535_3_2,Una persona vinculada,"002133",GPS,WGS84,CARTESIANO,"210303",PU02,"240153596",2011/06/02 00:00:00+00,RMAZA, ,0.8113,526.47,361668,8535781,0,803947,PU0225UT,25,"1",0,0,W,526.466043039871,8112.89179954134
182,9_3558525_001516,9_3558525_1_3,Una persona vinculada,"001516",GPS,WGS84,CARTESIANO,"210303",PU02,"240153001",2011/06/02 00:00:00+00,RMAZA, ,0.5396,456.82,358105,8527870,0,808128,PU0225UT,25,"1",0,0,W,456.819782398649,5396.42525524491
183,9_3508535_001770,9_3508535,Una persona vinculada,"001770",GPS,WGS84,CARTESIANO,"210303",PU02,"240153472",2011/06/02 00:00:00+00,RMAZA, ,7.1284,1186.01,353714,8536934,0,805150,PU0225UT,25,"1",0,0,W,1186.01421947574,71283.5509704274
184,9_3608530_001039,9_3608530_3,Una persona vinculada,"001039",GPS,WGS84,CARTESIANO,"210303",PU02,"240152686",2011/06/02 00:00:00+00,RMAZA, ,4.7044,908.64,362197,8531169,0,804000,PU0225UT,25,"1",0,0,W,908.638814390789,47044.2232729112
185,9_3558525_001260,9_3558525_1_4,Una persona vinculada,"001260",GPS,WGS84,CARTESIANO,"210303",PU02,"240153117",2011/06/02 00:00:00+00,RMAZA, ,0.1462,237.51,357844,8529905,0,806351,PU0225UT,25,"1",0,0,W,237.505887684797,1462.16865649447
186,9_3508530_001715,9_3508530_1_1,"Varias personas vinculadas, ver Sistema SSET","001715",GPS,WGS84,CARTESIANO,"210303",PU02,"240153553",2011/06/02 00:00:00+00,RMAZA, ,2.4945,1417.13,354562,8534550,0,804543,PU0225UT,25,"1",0,0,W,1263.04056707784,24944.7772787875
187,9_3508530_001662,9_3508530_2_1,Una persona vinculada,"001662",GPS,WGS84,CARTESIANO,"210303",PU02,"240153407",2011/06/02 00:00:00+00,RMAZA, ,1.3238,523.04,354630,8532363,0,806625,PU0225UT,25,"1",0,0,W,523.044204653361,13238.0823906853
188,9_4758615_030242,9_4758615, ,"030242",GPS,WGS84,CARTESIANO,"170101",MDD2,"200015277",2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,1.1583,441.77,478721,8616786,0,2818670, ,21,"1",0,0,W,441.768035929479,11583.1159433097
189,9_5208625_033019,9_5208625, ,"033019",GPS,WGS84,CARTESIANO,"170103",MDD2,"200000596",2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,9.2593,1379.84,520127,8626071,0,144017, ,21,"1",0,0,W,1379.84252371961,92593.3920575354
190,9_4858650_033793,9_4858650, ,"033793",GPS,WGS84,CARTESIANO,"170103",MDD2,"200012780",2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,45.4918,3696.44,485294,8650546,0,1006465, ,21,"1",0,0,W,3696.43789346793,454917.51872197
191,9_3658570_031573,9_3658570, ,"031573",GPS,WGS84,CARTESIANO,"170102",MDD2,"200010204",2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,19.7128,1971.96,366639,8573823,0,3286609, ,21,"1",0,0,W,1971.95943327014,197128.259909927
192,9_4408590_133001,9_4408590, ,"133001",GPS,WGS84,CARTESIANO,"170104",MDD2,"200014847",2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,85.8006,5433.46,440969,8592393,0,2827383, ,21,"1",0,0,W,5433.46261566326,858006.000844138
193,9_4858620_135531,9_4858620, ,"135531",GPS,WGS84,CARTESIANO,"170103",MDD2,"200016912",2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,0.276,258.09,488167,8622261,0,2941094, ,21,"1",0,0,W,258.088036900002,2760.07395520639
194,9_4708600_136305,9_4708600, ,"136305",GPS,WGS84,CARTESIANO,"170101",MDD2,"200016734",2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,3.3462,828.78,472740,8604476,0,2937131, ,21,"1",0,0,W,828.782980264291,33461.9168625799
195,9_4808605_034891,9_4808605, ,"034891",GPS,WGS84,CARTESIANO,"170103",MDD2,"200014224",2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,1.1435,440.04,481815,8609513,0,2818601, ,21,"1",0,0,W,440.038217475833,11435.2988333685
196,9_4858660_033662,9_4858660, ,"033662",GPS,WGS84,CARTESIANO,"170103",MDD2,"200012130",2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,4.2783,1247.32,485095,8663177,0,1014921, ,21,"1",0,0,W,1247.31976960358,42783.4366006619
197,9_4858660_033656,9_4858660, ,"033656",GPS,WGS84,CARTESIANO,"170103",MDD2,"200012123",2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,49.6424,3369.53,485634,8663646,0,1017411, ,21,"1",0,0,W,3369.525234969,496424.32495599
198,9_4758600_136078,9_4758600, ,"136078",GPS,WGS84,CARTESIANO,"170101",MDD2,"200017441",2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,0.05,105,477526,8603435,0,2932303, ,21,"1",0,0,W,105.003676473296,500.015100673257
199,9_4808605_034716,9_4808605, ,"034716",GPS,WGS84,CARTESIANO,"170101",MDD2,"200014082",2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,0.9569,550.86,481783,8608154,0,2828577, ,21,"1",0,0,W,550.858570198191,9569.43648204709
200,9_4158580_032040,9_4158580, ,"032040",GPS,WGS84,CARTESIANO,"170104",MDD2,"200008401",2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,14.838,1598.15,418193,8582629,0,2729620, ,21,"1",0,0,W,1598.14637614722,148380.14043203
201,9_4758600_135878,9_4758600, ,"135878",GPS,WGS84,CARTESIANO,"170101",MDD2,"200017242",2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,0.05,105,477459,8603783,0,2938726, ,21,"1",0,0,W,105.003807159161,500.015817740652
202,9_4508590_132895,9_4508590, ,"132895",GPS,WGS84,CARTESIANO,"170101",MDD2,"200014883",2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,27.4201,2424.77,453298,8594326,0,2829854, ,21,"1",0,0,W,2424.76690588691,274200.73887012
203,9_3508575_027104,9_3508575,Una persona vinculada,"027104",GPS,WGS84,CARTESIANO,"170203",MDD3,"200000257",, , ,34.1383,2679.58,352188,8577148,0,2799209, ,21,"1",0,0,W,2679.5827078118,341383.21449368
204,9_4558595_134522,9_4558595, ,"134522",GPS,WGS84,CARTESIANO,"170101",MDD2,"200015446",2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,3.0577,805.35,459593,8598605,0,2812405, ,21,"1",0,0,W,805.353645758723,30576.7195426457
